event_id,event_type,user_id,item_id,order_id,session_id,ts,payload
5247,RecommendationShown,389,,,sess_389_6373,2026-01-16T02:17:33+00:00,"{""context"":""catalog"",""items"":[766,707,362,150,9,412,868,460,53,337],""model_version"":""recs_rank_v6"",""request_id"":864}"
5248,CatalogViewed,73,1039,,sess_73_8952,2026-01-16T02:23:07+00:00,"{""category_id"":3,""source"":""catalog""}"
5249,AddToCart,325,328,,sess_325_3011,2026-01-16T02:23:58+00:00,"{""price"":""10606.06"",""quantity"":1}"
5250,OrderPaid,481,,500276,,2026-01-16T02:37:28+00:00,"{""items"":[{""item_id"":773,""price"":""3473.21"",""qty"":1},{""item_id"":714,""price"":""11583.79"",""qty"":2}],""payment_method"":""sbp"",""total"":""26640.79""}"
5251,CatalogViewed,389,1081,,sess_389_8389,2026-01-16T02:42:06+00:00,"{""category_id"":10,""source"":""catalog""}"
5252,OrderPaid,539,,500339,,2026-01-16T03:38:00+00:00,"{""items"":[{""item_id"":946,""price"":""211731.91"",""qty"":2},{""item_id"":133,""price"":""28901.14"",""qty"":1}],""payment_method"":""card"",""total"":""452364.96""}"
5253,RecommendationDisliked,204,61,,sess_204_4630,2026-01-16T03:40:36+00:00,"{""action"":""dislike"",""request_id"":1482}"
5254,RecommendationShown,407,,,sess_407_1562,2026-01-16T04:07:17+00:00,"{""context"":""catalog"",""items"":[271,997,265,940,1017,659,145,535,872,882],""model_version"":""recs_rank_v3"",""request_id"":357}"
5255,RecommendationClicked,170,641,,sess_170_5225,2026-01-16T04:13:51+00:00,"{""action"":""click"",""request_id"":381}"
5256,OrderPaid,72,,500034,,2026-01-16T04:13:55+00:00,"{""items"":[{""item_id"":771,""price"":""939.00"",""qty"":2}],""payment_method"":""card"",""total"":""1878.00""}"
5257,RecommendationDisliked,170,583,,sess_170_4769,2026-01-16T04:21:37+00:00,"{""action"":""dislike"",""request_id"":381}"
5258,RecommendationClicked,204,177,,sess_204_6682,2026-01-16T04:21:44+00:00,"{""action"":""click"",""request_id"":1482}"
5259,AddToCart,254,733,,sess_254_1111,2026-01-16T04:27:13+00:00,"{""price"":""8645.66"",""quantity"":3}"
5260,AddToCart,423,311,,sess_423_1017,2026-01-16T04:32:23+00:00,"{""price"":""16423.31"",""quantity"":3}"
5261,RecommendationShown,129,,,sess_129_7821,2026-01-16T04:34:55+00:00,"{""context"":""catalog"",""items"":[691,206,623,652,1131,656,77,131,448,817],""model_version"":""recs_rank_v6"",""request_id"":494}"
5262,RecommendationClicked,573,1050,,sess_573_8639,2026-01-16T04:52:09+00:00,"{""action"":""click"",""request_id"":733}"
5263,CatalogViewed,452,436,,sess_452_1781,2026-01-16T05:20:04+00:00,"{""category_id"":14,""source"":""catalog""}"
5264,RecommendationClicked,336,273,,sess_336_3529,2026-01-16T05:20:34+00:00,"{""action"":""click"",""request_id"":366}"
5265,CatalogViewed,492,781,,sess_492_4790,2026-01-16T05:24:13+00:00,"{""category_id"":2,""source"":""catalog""}"
5266,RecommendationShown,204,1042,,sess_204_1171,2026-01-16T05:26:54+00:00,"{""context"":""cart"",""items"":[1050,835,1158,20,808,153,198,659,515,878],""model_version"":""recs_rank_v6"",""request_id"":1445}"
5267,AddToCart,196,1070,,sess_196_9418,2026-01-16T05:35:10+00:00,"{""price"":""65222.79"",""quantity"":3}"
5268,RecommendationClicked,303,943,,sess_303_4611,2026-01-16T06:11:16+00:00,"{""action"":""click"",""request_id"":84}"
5269,CatalogViewed,260,841,,sess_260_2804,2026-01-16T06:56:53+00:00,"{""category_id"":2,""source"":""catalog""}"
5270,CatalogViewed,442,1013,,sess_442_5992,2026-01-16T07:01:29+00:00,"{""category_id"":6,""source"":""catalog""}"
5271,RecommendationClicked,508,387,,sess_508_2312,2026-01-16T07:19:17+00:00,"{""action"":""click"",""request_id"":1189}"
5272,CatalogViewed,339,559,,sess_339_8666,2026-01-16T07:28:55+00:00,"{""category_id"":2,""source"":""catalog""}"
5273,RecommendationDisliked,359,494,,sess_359_6602,2026-01-16T07:44:19+00:00,"{""action"":""dislike"",""request_id"":622}"
5274,RecommendationClicked,573,1142,,sess_573_9942,2026-01-16T07:53:36+00:00,"{""action"":""click"",""request_id"":733}"
5275,RecommendationShown,352,,,sess_352_1374,2026-01-16T08:04:55+00:00,"{""context"":""catalog"",""items"":[768,928,625,872,882,1009,489,1126,70,1010],""model_version"":""recs_rank_v6"",""request_id"":444}"
5276,CatalogViewed,499,1087,,sess_499_3659,2026-01-16T08:28:41+00:00,"{""category_id"":11,""source"":""catalog""}"
5277,RecommendationClicked,533,966,,sess_533_2746,2026-01-16T08:35:00+00:00,"{""action"":""click"",""request_id"":1117}"
5278,RecommendationShown,316,529,,sess_316_5448,2026-01-16T08:49:12+00:00,"{""context"":""item"",""items"":[1091,64,100,246,259,604,812,626,623,1044],""model_version"":""recs_rank_v2"",""request_id"":1388}"
5279,AddToCart,42,824,,sess_42_2329,2026-01-16T09:01:00+00:00,"{""price"":""2815.34"",""quantity"":3}"
5280,OrderCreated,192,,500337,,2026-01-16T09:26:52+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":646,""price"":""64591.21"",""qty"":1},{""item_id"":756,""price"":""9055.96"",""qty"":2},{""item_id"":157,""price"":""6863.56"",""qty"":1}],""total"":""89566.69""}"
5281,CatalogViewed,26,662,,sess_26_4797,2026-01-16T09:28:11+00:00,"{""category_id"":9,""source"":""catalog""}"
5282,RecommendationDisliked,303,356,,sess_303_5179,2026-01-16T09:36:26+00:00,"{""action"":""dislike"",""request_id"":84}"
5283,RecommendationClicked,533,183,,sess_533_8657,2026-01-16T09:50:53+00:00,"{""action"":""click"",""request_id"":1117}"
5284,AddToCart,327,1144,,sess_327_6316,2026-01-16T10:32:32+00:00,"{""price"":""69036.79"",""quantity"":3}"
5285,RecommendationClicked,111,896,,sess_111_9851,2026-01-16T11:16:45+00:00,"{""action"":""click"",""request_id"":919}"
5286,RecommendationClicked,287,26,,sess_287_3756,2026-01-16T11:41:50+00:00,"{""action"":""click"",""request_id"":711}"
5287,CatalogViewed,232,1151,,sess_232_8207,2026-01-16T11:53:37+00:00,"{""category_id"":2,""source"":""catalog""}"
5288,AddToCart,404,494,,sess_404_9912,2026-01-16T12:06:06+00:00,"{""price"":""12019.40"",""quantity"":1}"
5289,OrderPaid,192,,500337,,2026-01-16T12:08:52+00:00,"{""items"":[{""item_id"":646,""price"":""64591.21"",""qty"":1},{""item_id"":756,""price"":""9055.96"",""qty"":2},{""item_id"":157,""price"":""6863.56"",""qty"":1}],""payment_method"":""wallet"",""total"":""89566.69""}"
5290,CatalogViewed,190,658,,sess_190_3140,2026-01-16T12:28:50+00:00,"{""category_id"":23,""source"":""catalog""}"
5291,RecommendationClicked,204,659,,sess_204_1973,2026-01-16T12:34:45+00:00,"{""action"":""click"",""request_id"":1445}"
5292,CatalogViewed,546,326,,sess_546_9429,2026-01-16T12:55:09+00:00,"{""category_id"":24,""source"":""catalog""}"
5293,RecommendationClicked,129,206,,sess_129_2719,2026-01-16T13:24:57+00:00,"{""action"":""click"",""request_id"":494}"
5294,CatalogViewed,450,61,,sess_450_3828,2026-01-16T13:47:00+00:00,"{""category_id"":5,""source"":""catalog""}"
5295,CatalogViewed,13,510,,sess_13_8289,2026-01-16T14:07:11+00:00,"{""category_id"":1,""source"":""catalog""}"
5296,RecommendationShown,194,360,,sess_194_6637,2026-01-16T14:27:50+00:00,"{""context"":""item"",""items"":[351,218,128,1024,461,481,482,1167,295,49],""model_version"":""recs_rank_v5"",""request_id"":1412}"
5297,OrderCreated,562,,500185,,2026-01-16T14:37:45+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":163,""price"":""2126.96"",""qty"":2},{""item_id"":106,""price"":""104627.89"",""qty"":2}],""total"":""213509.70""}"
5298,RecommendationShown,465,1190,,sess_465_2146,2026-01-16T15:08:58+00:00,"{""context"":""item"",""items"":[1091,1167,106,342,891,384,1112,128,345,108],""model_version"":""recs_rank_v5"",""request_id"":1473}"
5299,AddToCart,345,597,,sess_345_1620,2026-01-16T15:17:38+00:00,"{""price"":""11124.84"",""quantity"":2}"
5300,RecommendationClicked,389,412,,sess_389_4730,2026-01-16T15:31:10+00:00,"{""action"":""click"",""request_id"":864}"
5301,RecommendationClicked,530,917,,sess_530_7319,2026-01-16T15:32:25+00:00,"{""action"":""click"",""request_id"":1408}"
5302,RecommendationClicked,573,364,,sess_573_9577,2026-01-16T15:32:29+00:00,"{""action"":""click"",""request_id"":733}"
5303,OrderCreated,183,,500009,,2026-01-16T15:45:42+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":206,""price"":""10043.80"",""qty"":2},{""item_id"":991,""price"":""10515.60"",""qty"":2}],""total"":""41118.80""}"
5304,AddToCart,271,213,,sess_271_5063,2026-01-16T16:50:46+00:00,"{""price"":""12215.71"",""quantity"":3}"
5305,AddToCart,597,663,,sess_597_1595,2026-01-16T16:53:51+00:00,"{""price"":""17280.76"",""quantity"":2}"
5306,RecommendationClicked,129,1131,,sess_129_9349,2026-01-16T16:57:32+00:00,"{""action"":""click"",""request_id"":494}"
5307,CatalogViewed,86,700,,sess_86_6384,2026-01-16T17:04:30+00:00,"{""category_id"":22,""source"":""catalog""}"
5308,RecommendationClicked,303,576,,sess_303_8263,2026-01-16T17:08:43+00:00,"{""action"":""click"",""request_id"":84}"
5309,RecommendationShown,494,,,sess_494_5823,2026-01-16T17:16:55+00:00,"{""context"":""catalog"",""items"":[425,463,260,722,334,1041,224,110,675,272],""model_version"":""recs_rank_v7"",""request_id"":1393}"
5310,RecommendationClicked,494,675,,sess_494_7745,2026-01-16T17:25:21+00:00,"{""action"":""click"",""request_id"":1393}"
5311,CatalogViewed,82,610,,sess_82_8713,2026-01-16T17:25:22+00:00,"{""category_id"":16,""source"":""catalog""}"
5312,RecommendationClicked,533,756,,sess_533_3334,2026-01-16T17:27:23+00:00,"{""action"":""click"",""request_id"":1117}"
5313,RecommendationClicked,407,940,,sess_407_3711,2026-01-16T17:30:53+00:00,"{""action"":""click"",""request_id"":357}"
5314,CatalogViewed,483,536,,sess_483_4308,2026-01-16T17:32:54+00:00,"{""category_id"":17,""source"":""catalog""}"
5315,CatalogViewed,50,809,,sess_50_2457,2026-01-16T17:41:44+00:00,"{""category_id"":23,""source"":""catalog""}"
5316,CatalogViewed,498,802,,sess_498_1799,2026-01-16T18:09:04+00:00,"{""category_id"":10,""source"":""catalog""}"
5317,CatalogViewed,598,808,,sess_598_5700,2026-01-16T18:29:05+00:00,"{""category_id"":19,""source"":""catalog""}"
5318,RecommendationDisliked,533,1076,,sess_533_5020,2026-01-16T18:59:27+00:00,"{""action"":""dislike"",""request_id"":424}"
5319,CatalogViewed,530,746,,sess_530_3722,2026-01-16T19:26:41+00:00,"{""category_id"":1,""source"":""catalog""}"
5320,CatalogViewed,394,74,,sess_394_4852,2026-01-16T20:17:08+00:00,"{""category_id"":1,""source"":""catalog""}"
5321,RecommendationClicked,75,673,,sess_75_2899,2026-01-16T20:24:22+00:00,"{""action"":""click"",""request_id"":538}"
5322,RecommendationShown,136,,,sess_136_9562,2026-01-16T21:03:00+00:00,"{""context"":""catalog"",""items"":[661,982,754,914,247,901,865,638,493,710],""model_version"":""recs_rank_v6"",""request_id"":528}"
5323,RecommendationClicked,129,691,,sess_129_7953,2026-01-16T21:08:50+00:00,"{""action"":""click"",""request_id"":494}"
5324,RecommendationClicked,316,623,,sess_316_6157,2026-01-16T21:42:15+00:00,"{""action"":""click"",""request_id"":1388}"
5325,CatalogViewed,27,113,,sess_27_2199,2026-01-16T21:43:20+00:00,"{""category_id"":5,""source"":""catalog""}"
5326,AddToCart,556,740,,sess_556_1487,2026-01-16T22:19:58+00:00,"{""price"":""9792.51"",""quantity"":2}"
5327,CatalogViewed,508,815,,sess_508_1334,2026-01-16T22:38:24+00:00,"{""category_id"":7,""source"":""catalog""}"
5328,RecommendationShown,48,,,sess_48_4621,2026-01-16T22:49:12+00:00,"{""context"":""catalog"",""items"":[314,142,1019,453,400,1153,364,775,1030,583],""model_version"":""recs_rank_v6"",""request_id"":708}"
5329,CatalogViewed,381,1054,,sess_381_3188,2026-01-16T23:27:01+00:00,"{""category_id"":15,""source"":""catalog""}"
5330,RecommendationClicked,303,129,,sess_303_5201,2026-01-16T23:40:06+00:00,"{""action"":""click"",""request_id"":84}"
5331,RecommendationShown,255,,,sess_255_7702,2026-01-16T23:46:15+00:00,"{""context"":""catalog"",""items"":[223,504,377,994,860,850,763,633,1055,631],""model_version"":""recs_rank_v6"",""request_id"":925}"
5332,CatalogViewed,502,614,,sess_502_4044,2026-01-16T23:46:25+00:00,"{""category_id"":13,""source"":""catalog""}"
5333,CatalogViewed,87,800,,sess_87_9241,2026-01-16T23:49:52+00:00,"{""category_id"":16,""source"":""catalog""}"
5334,RecommendationShown,311,,,sess_311_3197,2026-01-17T00:00:33+00:00,"{""context"":""cart"",""items"":[208,548,914,456,693,916,396,968,77,564],""model_version"":""recs_rank_v1"",""request_id"":861}"
5335,CatalogViewed,527,267,,sess_527_3125,2026-01-17T00:03:23+00:00,"{""category_id"":19,""source"":""catalog""}"
5336,RecommendationClicked,316,1044,,sess_316_6958,2026-01-17T00:32:39+00:00,"{""action"":""click"",""request_id"":1388}"
5337,RecommendationShown,153,746,,sess_153_2651,2026-01-17T01:02:17+00:00,"{""context"":""cart"",""items"":[1046,769,764,924,91,159,583,1051,939,437],""model_version"":""recs_rank_v2"",""request_id"":888}"
5338,CatalogViewed,74,298,,sess_74_6076,2026-01-17T01:09:33+00:00,"{""category_id"":3,""source"":""catalog""}"
5339,OrderCreated,497,,500102,,2026-01-17T01:12:39+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":508,""price"":""11732.60"",""qty"":2},{""item_id"":800,""price"":""13536.21"",""qty"":1},{""item_id"":814,""price"":""17564.88"",""qty"":1}],""total"":""54566.29""}"
5340,RecommendationShown,336,947,,sess_336_2049,2026-01-17T01:29:34+00:00,"{""context"":""cart"",""items"":[279,18,643,857,836,1104,115,36,670,731],""model_version"":""recs_rank_v2"",""request_id"":1260}"
5341,RecommendationClicked,465,106,,sess_465_7130,2026-01-17T01:39:00+00:00,"{""action"":""click"",""request_id"":1473}"
5342,RecommendationClicked,136,982,,sess_136_4873,2026-01-17T01:45:20+00:00,"{""action"":""click"",""request_id"":528}"
5343,CatalogViewed,567,1131,,sess_567_7028,2026-01-17T01:58:45+00:00,"{""category_id"":16,""source"":""catalog""}"
5344,RecommendationClicked,407,145,,sess_407_9396,2026-01-17T02:29:33+00:00,"{""action"":""click"",""request_id"":357}"
5345,RecommendationClicked,533,281,,sess_533_3791,2026-01-17T02:39:42+00:00,"{""action"":""click"",""request_id"":424}"
5346,RecommendationShown,305,,,sess_305_8164,2026-01-17T02:47:13+00:00,"{""context"":""catalog"",""items"":[482,2,69,690,7,1190,906,821,525,682],""model_version"":""recs_rank_v2"",""request_id"":343}"
5347,OrderPaid,183,,500009,,2026-01-17T02:49:42+00:00,"{""items"":[{""item_id"":206,""price"":""10043.80"",""qty"":2},{""item_id"":991,""price"":""10515.60"",""qty"":2}],""payment_method"":""wallet"",""total"":""41118.80""}"
5348,RecommendationShown,189,465,,sess_189_6302,2026-01-17T03:02:07+00:00,"{""context"":""item"",""items"":[471,591,486,1082,200,874,1104,673,341,42],""model_version"":""recs_rank_v4"",""request_id"":1010}"
5349,RecommendationShown,129,,,sess_129_3328,2026-01-17T03:03:14+00:00,"{""context"":""catalog"",""items"":[201,637,768,699,1047,515,1109,267,873,659],""model_version"":""recs_rank_v6"",""request_id"":432}"
5350,RecommendationClicked,311,77,,sess_311_3644,2026-01-17T03:29:28+00:00,"{""action"":""click"",""request_id"":861}"
5351,AddToCart,173,776,,sess_173_8451,2026-01-17T03:53:41+00:00,"{""price"":""74843.69"",""quantity"":3}"
5352,RecommendationShown,386,1156,,sess_386_5638,2026-01-17T03:55:16+00:00,"{""context"":""cart"",""items"":[850,138,987,201,783,515,1078,873,1017,1158],""model_version"":""recs_rank_v6"",""request_id"":652}"
5353,RecommendationClicked,189,591,,sess_189_9438,2026-01-17T04:09:00+00:00,"{""action"":""click"",""request_id"":1010}"
5354,RecommendationClicked,255,223,,sess_255_8564,2026-01-17T04:11:50+00:00,"{""action"":""click"",""request_id"":925}"
5355,RecommendationClicked,407,1017,,sess_407_6935,2026-01-17T04:20:07+00:00,"{""action"":""click"",""request_id"":357}"
5356,RecommendationDisliked,136,901,,sess_136_1814,2026-01-17T04:41:24+00:00,"{""action"":""dislike"",""request_id"":528}"
5357,RecommendationClicked,255,1055,,sess_255_3291,2026-01-17T04:46:01+00:00,"{""action"":""click"",""request_id"":925}"
5358,CatalogViewed,177,116,,sess_177_3569,2026-01-17T04:56:03+00:00,"{""category_id"":3,""source"":""catalog""}"
5359,RecommendationClicked,389,337,,sess_389_2533,2026-01-17T05:13:29+00:00,"{""action"":""click"",""request_id"":864}"
5360,CatalogViewed,342,327,,sess_342_5212,2026-01-17T05:24:21+00:00,"{""category_id"":10,""source"":""catalog""}"
5361,CatalogViewed,442,723,,sess_442_6866,2026-01-17T05:34:11+00:00,"{""category_id"":22,""source"":""catalog""}"
5362,AddToCart,549,803,,sess_549_4995,2026-01-17T05:42:34+00:00,"{""price"":""5389.84"",""quantity"":1}"
5363,RecommendationClicked,48,1019,,sess_48_1265,2026-01-17T05:44:44+00:00,"{""action"":""click"",""request_id"":708}"
5364,CatalogViewed,198,267,,sess_198_5071,2026-01-17T06:02:45+00:00,"{""category_id"":19,""source"":""catalog""}"
5365,CatalogViewed,296,414,,sess_296_8042,2026-01-17T06:15:21+00:00,"{""category_id"":20,""source"":""catalog""}"
5366,RecommendationClicked,336,643,,sess_336_1344,2026-01-17T06:19:06+00:00,"{""action"":""click"",""request_id"":1260}"
5367,CatalogViewed,324,192,,sess_324_5096,2026-01-17T06:25:15+00:00,"{""category_id"":23,""source"":""catalog""}"
5368,CatalogViewed,223,1035,,sess_223_9465,2026-01-17T06:35:46+00:00,"{""category_id"":12,""source"":""catalog""}"
5369,RecommendationClicked,204,1158,,sess_204_4983,2026-01-17T06:43:11+00:00,"{""action"":""click"",""request_id"":1445}"
5370,RecommendationClicked,311,914,,sess_311_3381,2026-01-17T07:02:55+00:00,"{""action"":""click"",""request_id"":861}"
5371,AddToCart,575,144,,sess_575_7309,2026-01-17T07:16:21+00:00,"{""price"":""3821.39"",""quantity"":2}"
5372,RecommendationShown,51,,,sess_51_8245,2026-01-17T07:25:38+00:00,"{""context"":""catalog"",""items"":[737,530,1070,248,504,560,1042,1058,831,1092],""model_version"":""recs_rank_v8"",""request_id"":1333}"
5373,CatalogViewed,333,1127,,sess_333_6145,2026-01-17T07:34:14+00:00,"{""category_id"":23,""source"":""catalog""}"
5374,CatalogViewed,307,16,,sess_307_9663,2026-01-17T07:45:05+00:00,"{""category_id"":14,""source"":""catalog""}"
5375,CatalogViewed,303,128,,sess_303_7391,2026-01-17T07:50:49+00:00,"{""category_id"":14,""source"":""catalog""}"
5376,AddToCart,523,757,,sess_523_6890,2026-01-17T07:54:00+00:00,"{""price"":""31134.08"",""quantity"":3}"
5377,OrderCreated,464,,500061,,2026-01-17T07:59:06+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":374,""price"":""20262.96"",""qty"":1},{""item_id"":1149,""price"":""104294.94"",""qty"":2},{""item_id"":687,""price"":""37740.39"",""qty"":2},{""item_id"":500,""price"":""61414.07"",""qty"":1}],""total"":""365747.69""}"
5378,CatalogViewed,212,998,,sess_212_9054,2026-01-17T08:10:15+00:00,"{""category_id"":1,""source"":""catalog""}"
5379,RecommendationClicked,136,710,,sess_136_1930,2026-01-17T08:15:49+00:00,"{""action"":""click"",""request_id"":528}"
5380,OrderCreated,107,,500079,,2026-01-17T08:17:18+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":464,""price"":""17780.13"",""qty"":1}],""total"":""17780.13""}"
5381,RecommendationShown,335,1060,,sess_335_7383,2026-01-17T08:20:44+00:00,"{""context"":""cart"",""items"":[228,404,10,860,631,994,1133,1055,676,318],""model_version"":""recs_rank_v6"",""request_id"":99}"
5382,RecommendationClicked,153,764,,sess_153_2644,2026-01-17T08:22:45+00:00,"{""action"":""click"",""request_id"":888}"
